2.406-2.595 min,,
#Point,X(Thompsons),Y(Counts)
119,104.0,18.372709274292
120,104.1,3.62176513671875
121,104.8,1.74662661552429
122,104.9,9.68368053436279
123,105.0,187.868576049805
124,105.9,19.5434799194336
125,106.0,72.896842956543
126,106.8,1.01395058631897
127,106.9,21.5059032440186
128,107.0,115.175231933594
129,107.1,6.68464756011963
130,108.0,232.580322265625
131,109.0,48.6432609558105
132,109.0,270.442047119141
133,109.9,9.59025192260742
134,110.0,81.5044479370117
135,110.1,6.2142162322998
136,110.8,4.05522012710571
137,111.0,86.0603256225586
138,111.0,234.046600341797
139,111.9,8.41519165039063
140,112.0,25.7448539733887
141,112.0,11.2292022705078
142,112.2,1.58554196357727
143,112.8,4.83401298522949
144,112.9,24.8622398376465
145,113.0,40.0132293701172
146,113.9,6.95282220840454
147,114.0,151.151336669922
148,114.2,13.4168500900269
149,114.9,7.66572952270508
150,115.0,196.063293457031
151,116.0,316.626739501953
152,117.0,57.122486114502
153,117.1,9.63152694702148
154,117.9,6.48453283309937
155,118.1,2.37230825424194
156,118.9,22.6682910919189
157,119.0,135.533264160156
158,119.9,12.6481981277466
159,120.0,11.0764780044556
160,120.8,1.22917318344116
161,120.9,25.9229602813721
162,122.0,11.8997650146484
163,123.0,54.2611618041992
164,123.1,4.40446710586548
165,123.9,8.11895561218262
166,124.0,301.783264160156
167,124.1,4.38425493240356
168,125.0,42.9820175170898
169,125.1,65.9346389770508
170,126.0,120.696701049805
171,126.1,121.175773620605
172,126.9,22.7520713806152
173,127.0,29.0148029327393
174,127.1,8.33535099029541
175,127.9,5.52370023727417
176,129.0,3.44114136695862
177,131.0,5.97368097305298
178,131.8,2.2138876914978
179,132.0,4.25333499908447
180,132.9,55.7463912963867
181,133.0,289.450897216797
182,133.8,13.9553451538086
183,133.9,33.5650749206543
184,134.0,8.15980625152588
185,134.9,60.3847885131836
186,135.0,49.6037101745605
187,136.9,37.0122680664063
188,137.0,4.89819574356079
189,140.9,6.55795955657959
190,141.1,3.6038236618042
191,142.0,36.4020309448242
192,142.1,18.8967819213867
193,142.9,2.23468708992004
194,143.1,2.2857084274292
195,145.0,2.09934020042419
196,146.8,14.2670011520386
197,146.9,236.494567871094
198,147.9,31.5157470703125
199,148.0,20.2367191314697
200,148.8,24.2139759063721
201,148.9,70.4484100341797
202,149.0,12.0634784698486
203,149.7,2.45653557777405
204,149.8,6.08497858047485
205,150.0,2.12343835830688
206,150.9,8.72652721405029
207,151.0,8.50224018096924
208,152.0,8.70652484893799
209,152.9,29.4720344543457
210,153.1,6.75351476669312
211,153.8,0.963824152946472
212,154.0,19.56884765625
213,154.1,28.2729606628418
214,154.9,58.0772399902344
215,155.0,70.9377593994141
216,155.9,24.6152572631836
217,156.0,103.156700134277
218,156.1,19.2083950042725
219,156.7,16.3192710876465
220,157.0,6.91380500793457
221,157.1,4.89192962646484
222,157.9,11.2671766281128
223,158.0,4.72436428070068
224,160.8,4.16056871414185
225,160.9,7.84111452102661
226,161.0,2.04557538032532
227,162.0,3.33686995506287
228,162.8,11.1309814453125
229,162.9,145.344299316406
230,163.0,17.9052772521973
231,163.7,1.75954449176788
232,163.8,12.333104133606
233,163.9,21.0377330780029
234,164.8,1.31556570529938
235,164.9,96.7016677856445
236,165.0,24.2471256256104
237,165.6,1.48500072956085
238,165.8,8.08086967468262
239,165.9,2.16813635826111
240,167.0,1.99515235424042
241,175.9,1.01193010807037
242,176.8,10.5531063079834
243,176.9,89.0197448730469
244,177.0,28.7807426452637
245,177.9,15.050684928894
246,178.0,8.13247489929199
247,178.9,41.1749229431152
248,178.9,54.4380416870117
249,180.8,5.25258731842041
250,180.9,30.998966217041
251,190.9,33.4573364257813
252,190.9,133.355255126953
253,191.0,28.1007881164551
254,191.8,1.5018402338028
255,191.9,32.2187614440918
256,192.0,9.02442359924316
257,192.9,39.6671676635742
258,192.9,217.775466918945
259,193.9,36.5321350097656
260,194.1,3.11964225769043
261,194.9,29.9825897216797
262,195.0,53.0683631896973
263,195.1,1.1467969417572
264,197.0,1.06015801429749
265,198.1,18.1304225921631
266,199.1,1.0558739900589
267,202.9,1.12341976165771
268,204.8,2.61042237281799
269,204.9,15.0491437911987
270,205.1,1.16377651691437
271,207.0,624.971496582031
272,207.1,254.037368774414
273,207.9,21.7073612213135
274,208.0,153.44303894043
275,208.1,4.50542306900024
276,208.9,113.824829101563
277,209.0,43.8243942260742
278,209.9,3.36421895027161
279,211.0,3.82535290718079
280,222.7,8.72254276275635
281,222.9,21.0116748809814
282,223.0,17.4489135742188
283,224.9,2.44312906265259
284,236.8,0.969085693359375
285,236.9,13.7020463943481
286,238.9,4.89626693725586
287,238.9,10.8789081573486
288,239.1,1.39842545986176
289,248.8,17.2536945343018
290,249.0,51.1193771362305
291,249.9,1.04947578907013
292,250.8,22.4791488647461
293,250.9,46.3893966674805
294,252.8,25.9892654418945
295,252.9,212.37092590332
296,253.0,243.422760009766
297,253.9,23.2925910949707
298,253.9,66.8238830566406
299,254.1,21.6135940551758
300,254.9,37.3182983398438
301,255.0,23.6578235626221
302,264.9,9.20601081848145
303,265.0,13.7374811172485
304,266.8,5.70260715484619
305,266.9,69.0319900512695
306,267.0,58.3520889282227
307,267.8,3.77884030342102
308,267.9,29.4602718353271
309,268.0,10.2859678268433
310,268.9,4.54175281524658
311,269.0,39.5614318847656
312,269.1,1.16027128696442
313,280.8,3.37362623214722
314,281.0,116.096710205078
315,281.0,78.5900344848633
316,281.9,12.1046686172485
317,282.0,24.7349491119385
318,282.9,14.2986011505127
319,283.0,10.9358177185059
320,310.9,1.03514504432678
321,311.0,5.48886203765869
322,315.0,4.25643539428711
323,315.1,1.04536485671997
324,324.8,37.012020111084
325,324.9,37.6044120788574
326,325.8,7.42196035385132
327,326.0,9.10869693756104
328,326.9,91.3282089233398
329,327.0,66.6083602905273
330,327.8,1.41315650939941
331,327.9,10.8652849197388
332,328.0,21.0486850738525
333,328.9,14.400691986084
334,329.0,1.02784097194672
335,330.8,4.14075756072998
336,331.0,36.3847923278809
337,331.0,30.789514541626
338,331.9,3.2980432510376
339,332.0,3.35067462921143
340,340.9,39.9013519287109
341,341.0,139.068206787109
342,341.9,50.3259544372559
343,342.0,5.05430793762207
344,342.9,46.3537101745605
345,343.1,4.13589286804199
346,345.9,11.2495288848877
347,346.1,19.4910297393799
348,355.0,2.61164975166321
349,405.0,38.2036437988281
350,428.8,1.80673611164093
351,429.0,12.9985370635986
352,429.0,15.6771020889282
353,430.1,1.12555778026581
4.513-4.605 min,,
#Point,X(Thompsons),Y(Counts)
0,30.0,92.4446105957031
1,31.0,1652.88037109375
2,32.0,1554.43798828125
3,32.9,44.6218566894531
4,33.0,37.1230316162109
5,33.9,6.70156860351563
6,34.0,102.405975341797
7,35.0,123.883628845215
8,36.0,7.0282039642334
9,36.9,33.2155685424805
10,37.0,83.0692291259766
11,38.0,208.247619628906
12,39.1,2152.5087890625
13,40.0,679.853759765625
14,41.1,5269.05419921875
15,42.1,1709.45104980469
16,43.1,2550.19604492188
17,44.0,3816.99438476563
18,45.0,1488.95275878906
19,46.0,321.017425537109
20,47.0,476.450531005859
21,48.0,315.108825683594
22,49.0,80.1921234130859
23,50.0,175.476577758789
24,50.0,35.8355407714844
25,51.0,256.167724609375
26,52.0,116.004898071289
27,52.1,6.18721580505371
28,53.0,500.157867431641
29,54.1,1488.91906738281
30,55.1,4489.53662109375
31,56.0,914.16015625
32,57.0,2002.12451171875
33,58.0,298.631530761719
34,58.9,21.2034034729004
35,59.0,112.709175109863
36,59.9,12.6253547668457
37,61.0,390.382354736328
38,62.0,272.182342529297
39,63.0,1478.05480957031
40,63.9,108.787605285645
41,65.0,304.167297363281
42,66.0,187.396697998047
43,66.1,24.825740814209
44,67.1,2976.73266601563
45,68.0,884.939697265625
46,69.1,1212.31604003906
47,70.1,1352.52099609375
48,71.0,595.228210449219
49,72.0,211.502883911133
50,73.0,370.249420166016
51,74.0,121.417617797852
52,75.0,138.923156738281
53,75.1,7.21156072616577
54,76.0,44.1080665588379
55,76.0,17.3065891265869
56,77.0,475.297790527344
57,78.0,1529.23876953125
58,79.0,969.274719238281
59,80.0,654.795349121094
60,81.1,1272.66357421875
61,82.1,1356.96618652344
62,83.1,3055.287109375
63,84.0,817.520446777344
64,85.0,228.034423828125
65,86.0,53.6701622009277
66,86.1,20.0132350921631
67,86.9,15.9911870956421
68,87.0,31.1855087280273
69,87.9,125.140365600586
70,88.8,4.5815601348877
71,88.9,79.6782455444336
72,89.0,34.6959075927734
73,91.0,342.4951171875
74,92.0,45.4242897033691
75,92.1,11.6591539382935
76,93.0,464.844848632813
77,93.9,55.1967926025391
78,94.0,59.6249122619629
79,95.0,317.282592773438
80,96.0,440.547760009766
81,97.0,599.759399414063
82,98.0,658.446044921875
83,99.0,81.9909744262695
84,99.9,14.5511999130249
85,100.0,20.3866863250732
86,101.1,514.248168945313
87,102.0,53.0431747436523
88,102.1,16.3799648284912
89,102.9,29.9730358123779
90,102.9,162.547286987305
91,103.9,46.2316360473633
92,104.0,20.8292217254639
93,104.9,118.136436462402
94,106.8,6.8471245765686
95,107.0,31.8904933929443
96,108.0,53.3247566223145
97,109.0,90.1387939453125
98,110.0,2.87329936027527
99,111.0,28.3319854736328
100,111.0,74.9067077636719
101,114.0,7.71039152145386
102,114.9,48.7448196411133
103,115.0,36.1743850708008
104,116.0,23.683198928833
105,116.1,67.8495407104492
106,119.0,95.358268737793
107,123.9,11.3703413009644
108,124.0,39.6689186096191
109,126.0,29.4454689025879
110,126.1,40.6140594482422
111,132.8,6.49586343765259
112,133.0,135.148895263672
113,134.9,18.8208847045898
114,146.8,15.495982170105
115,146.9,98.9012145996094
116,148.8,6.46763706207275
117,149.0,6.45231103897095
118,162.9,83.7178573608398
119,163.0,5.35869979858398
120,164.9,25.7404403686523
121,164.9,49.0216369628906
122,176.9,30.7057228088379
123,177.0,9.33797836303711
124,190.8,4.23404169082642
125,190.9,54.7414093017578
126,191.0,22.1111869812012
127,192.9,50.1756858825684
128,193.0,44.6216201782227
129,195.0,3.11723637580872
130,207.0,384.022766113281
131,208.0,77.6332397460938
132,209.0,53.4897308349609
133,209.1,4.59577751159668
134,252.9,65.6048583984375
135,253.0,55.2271041870117
136,280.8,2.90434169769287
137,281.0,37.7472381591797
138,281.1,3.82789731025696
4.605-4.945 min,,
#Point,X(Thompsons),Y(Counts)
0,30.0,76.811653137207
1,31.1,1850.83618164063
2,32.0,1552.5654296875
3,32.9,69.0966949462891
4,33.0,7.61192560195923
5,33.1,1.15457201004028
6,33.8,2.73645162582397
7,33.9,78.6534805297852
8,34.0,14.7746839523315
9,34.9,25.2916812896729
10,35.0,79.6344375610352
11,36.0,3.51321172714233
12,37.0,88.6792678833008
13,37.1,20.055736541748
14,38.0,180.228713989258
15,39.0,1594.63452148438
16,40.0,590.399047851563
17,41.1,4349.40625
18,42.1,1585.67651367188
19,43.1,2278.84350585938
20,44.0,3572.19580078125
21,45.0,1401.55554199219
22,46.0,299.02880859375
23,47.0,466.978302001953
24,48.0,299.11962890625
25,48.9,50.9331321716309
26,49.0,40.7829399108887
27,50.0,187.931365966797
28,51.0,224.445449829102
29,51.1,4.09189701080322
30,51.9,7.15452289581299
31,52.0,98.1210708618164
32,53.0,455.578826904297
33,54.1,1405.05700683594
34,55.1,3335.80737304688
35,56.1,1033.41491699219
36,57.0,1431.30883789063
37,58.0,223.034744262695
38,59.0,135.038543701172
39,59.1,1.90256810188293
40,59.9,30.8236408233643
41,60.0,6.5081353187561
42,61.0,348.107940673828
43,62.0,238.916702270508
44,63.0,1223.76342773438
45,63.9,72.6158599853516
46,64.0,13.0010948181152
47,65.0,251.772979736328
48,66.0,180.323440551758
49,66.0,85.1880874633789
50,67.1,3746.35961914063
51,68.1,1871.08972167969
52,69.1,1286.14196777344
53,70.1,1105.95263671875
54,71.0,573.044006347656
55,72.0,212.664535522461
56,73.0,410.542510986328
57,73.9,48.5913314819336
58,74.0,54.796630859375
59,74.0,17.40380859375
60,74.9,31.2360496520996
61,75.0,133.374252319336
62,75.9,4.89646482467651
63,76.0,51.5324935913086
64,76.1,13.1846752166748
65,77.0,420.516326904297
66,78.0,1293.37817382813
67,79.0,713.373718261719
68,80.0,336.861083984375
69,81.1,1503.41833496094
70,82.1,2215.79516601563
71,83.1,1245.31420898438
72,84.0,324.206359863281
73,85.0,486.873992919922
74,85.9,2.46900844573975
75,86.0,65.0457000732422
76,86.1,3.82318162918091
77,86.9,3.43172025680542
78,87.0,39.6490592956543
79,87.9,123.014495849609
80,88.0,16.6399555206299
81,88.8,11.5432682037354
82,88.9,118.287033081055
83,89.8,0.930031895637512
84,91.0,277.748596191406
85,91.9,16.0338916778564
86,92.0,15.9268598556519
87,92.9,2.07538604736328
88,93.0,186.023712158203
89,93.9,3.04672288894653
90,94.0,72.9964828491211
91,95.1,422.833435058594
92,96.0,65.102165222168
93,96.0,211.652282714844
94,97.0,189.908889770508
95,97.1,44.6205291748047
96,98.0,361.459930419922
97,99.0,30.8714466094971
98,99.1,55.7262878417969
99,101.0,22.892786026001
100,101.0,125.267974853516
101,101.9,8.86850452423096
102,102.0,16.0242118835449
103,102.9,16.6560001373291
104,102.9,167.404800415039
105,103.8,6.85215616226196
106,103.9,37.9989280700684
107,104.0,9.68726634979248
108,104.9,95.8209457397461
109,105.0,6.3993124961853
110,106.0,2.93270587921143
111,106.9,2.94518899917603
112,107.0,1.71054315567017
113,107.9,0.899717807769775
114,108.1,1.09687352180481
115,108.9,4.86459255218506
116,109.0,63.8677177429199
117,109.1,1.85115694999695
118,109.9,2.77336239814758
119,110.0,6.96229076385498
120,110.1,1.92041051387787
121,110.8,1.11472058296204
122,111.0,14.4403667449951
123,114.8,3.80360198020935
124,115.0,52.4485816955566
125,115.1,1.8644654750824
126,115.9,3.41546297073364
127,116.0,9.60396480560303
128,116.8,1.64131927490234
129,118.8,7.45677757263184
130,118.9,57.1637916564941
131,119.0,25.3887920379639
132,124.0,1.92190337181091
133,125.1,3.20216751098633
134,125.8,0.836142957210541
135,125.9,6.53707790374756
136,126.0,32.8723297119141
137,126.1,4.93887853622437
138,132.9,150.09553527832
139,133.9,0.794924139976501
140,134.8,0.973867535591125
141,134.9,28.7544803619385
142,135.0,15.0387344360352
143,142.0,4.34174394607544
144,146.7,1.00808298587799
145,146.8,9.74428367614746
146,146.9,96.2903671264648
147,148.9,2.70709896087646
148,149.0,9.50887966156006
149,154.1,0.842268884181976
150,162.8,25.8286819458008
151,162.9,54.6622848510742
152,164.8,9.15778541564941
153,164.9,43.1882934570313
154,176.9,34.0159492492676
155,177.0,24.6257343292236
156,178.9,1.0655620098114
157,179.0,1.84453105926514
158,190.9,51.115306854248
159,191.0,33.0774230957031
160,192.9,71.5379638671875
161,193.0,28.5807857513428
162,207.0,419.591644287109
163,207.9,35.2180442810059
164,208.0,56.7654418945313
165,208.9,35.3825759887695
166,209.0,28.332347869873
167,253.0,125.258949279785
168,267.0,0.834889113903046
169,281.0,34.3261795043945
170,281.1,18.3998432159424
